file,line,text
[Translated to English] database1.sql,264,"[Translated to English] (114, 'item/product=114', 'images/crekezfo.jpg', 'crekez2.jpg,crekez3.jpg', 3990, '120x80x30', 'Ijesztő Kéz', 'Testrészek', 'Ijesztő és élethű kéz modell. Kiváló választás lehet magányos emberek számára, akik vágynak arra, hogy valakinek megfoghassák a kezét. Ezen felül erősen ajánlott az anatómia szerelmeseinek is.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>120mm x 80mm x 3mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'creepy', 2, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,265,"[Translated to English] (115, 'item/product=115', 'images/rovkezfo.jpg', 'rovkez2.jpg,rovkez3.jpg,rovkez4.jpg', 1890, '120x60x100', 'Kézfej', 'Testrészek', 'Élethű és anatómiailag valós férfi kézfej. Ideális választás lehet szemléltetőeszköznek.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>120mm x 60mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'shorthand', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,266,"[Translated to English] (116, 'item/product=116', 'images/vaza4fo.jpg', 'vaza42.jpg,vaza43.jpg', 2890, '115x115x160', 'Hengeres Váza', 'Vázák', 'Modern, csavart, stílusos váza. Kiváló választás lehet a termékhez hasonló, minimalista otthonokba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>115mm x 115mm x 160mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', '', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,267,"[Translated to English] (117, 'item/product=117', 'images/vaza5fo.jpg', 'vaza52.jpg,vaza53.jpg', 1590, '120x120x100', 'Háromszög Alapú Váza', 'Vázák', 'Modern stílusú, háromszög alapú váza. Kiváló választás lehet a termékhez hasonló, minimalista otthonokba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>120mm x 120mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'trikoch', 74, 1, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,268,"[Translated to English] (118, 'item/product=118', 'images/vaza6fo.jpg', 'vaza62.png', 2990, '130x130x180', 'Gyűrt Váza', 'Vázák', 'Gyűrött, papírszerű váza. Kiváló választás lehet a termékhez hasonló, minimalista otthonokba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>130mm x 130mm x 180mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'Prusa_Research_Vase_Dominik_Cisar', 12, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,269,"[Translated to English] (119, 'item/product=119', 'images/gonkezfo.jpg', 'gonkez2.jpg,gonkez3.jpg', 2290, '90x75x140', 'Gonosz Kéz', 'Testrészek', 'Ijesztő, ördögi kéz. Ideális választás lehet Halloweenra vagy anatómia órára.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>90mm x 75mm x 140mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'devil', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,270,"[Translated to English] (120, 'item/product=120', 'images/torfo.jpg', 'tor2.jpg,tor3.jpg', 2490, '55x55x115', 'Csavart Torony', 'Épületek', 'Csavart, spirállépcsővel ellátott régi torony. Ideális választás lehet díszként a lakásba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>55mm x 55mm x 115mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', '', 2, 0, '2020-06-00 00:00:00');"
[Translated to English] database1.sql,272,"[Translated to English] (121, 'item/product=121', 'images/vaza1fo.jpg', 'vaza12.jpg,vaza13.jpg', 1590, '95x95x100', 'Kör Alapú Váza', 'Vázák', 'Kör alapú, stílusos váza. Kiváló választás lehet a termékhez hasonló, minimalista otthonokba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>95mm x 95mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'ckoch1', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,273,"[Translated to English] (123, 'item/product=123', 'images/vaza3fo.jpg', 'vaza32.jpg,vaza33.jpg', 1590, '95x95x100', 'Egyszerű Váza', 'Vázák', 'Egyszerű, stílusos és egyedi váza. Kiváló választás lehet a termékhez hasonló, minimalista otthonokba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>95mm x 95mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'twist_gear_vase2', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,274,"[Translated to English] (124, 'item/product=124', 'images/vaza2fo.jpg', 'vaza22.jpg,vaza23.jpg', 1990, '100x100x140', 'Csavart Váza', 'Vázák', 'Mintás, tengelyirányban megcsavart váza. Kiváló választás lehet a termékhez hasonló, minimalista otthonokba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>100mm x 100mm x 140mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', '', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,275,"[Translated to English] (126, 'item/product=126', 'images/exo.png', 'exofek.png,exohossz.png,exokezes.png', 10, '160x150x40', 'Exoskeleton', 'Mechanikus Tárgyak', 'Az exoskeleton olyan vázszerkezet, amely az ember testére csatolva helyettesíti az izmok munkáját és vázként szolgál. A termék tartalmazza az összeszereléshez szükséges csavarokat és a 3D nyomtatott vázat.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>160mm x 150mm x 40mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'exo', 1, 1, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,276,"[Translated to English] (127, 'item/product=127', 'images/good.png', 'peace.png,telj.png', 2490, '170x150x70', 'Mechanikus Kéz', 'Mechanikus Tárgyak', 'Mechanikus, ujjpercenként mozgatható kéz. Ideális választás lehet modellezésre vagy díszként. A termék tartalmazza az összeszereléshez szükséges összes tartozékot.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>170mm x 150mm x 70mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', '', 1, 1, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,277,"[Translated to English] (128, 'item/product=128', 'images/fohossz.jpg', 'hossz2.jpg,hossz3.jpg,hossz4.jpg,hossz5.jpg', 2690, '300x30x30', 'Hosszú Ujj', 'Mechanikus Tárgyak', 'Mechanikusan mozgatható hosszú ujj. Beledughatod az egyik ujjad és mint egy hosszú karom tudod mozgatni. Sok mindenre nem használható, de legalább jól néz ki. A csomag tartalmazza az összeszereléshez szükséges csavarokat és minden egyéb kelléket.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>300mm x 30mm x 30mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'Bolzen215mm,Teil5,Teil_1_21mm,Teil_2_205mm,Teil3,Teil4,', 1, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,278,"[Translated to English] (129, 'item/product=129', 'images/tolltartofo.jpg', 'tolltarto1.jpg,tolltarto2.jpg,tolltarto6.jpg', 1590, '100x100x30', 'Spirál Tolltartó', 'Praktikus', 'Elegáns spirál alakú tolltartó. Nagyszerű választás lehet író- vagy dolgozóasztalra.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>100mm x 100mm x 30mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'penhold_2levels_high,penhold4', 13, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,279,"[Translated to English] (130, 'item/product=130', 'images/koponyak.jpg', 'koponya2.jpg,koponya3.jpg,koponya4.jpg', 1490, '50x50x100', 'Koponyák', 'Szobrok & Figurák', 'Különböző arckifejezésű koponyák. Ideális választás lehet díszként a lakásba vagy Halloweenra.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>50mm x 50mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'koponyak', 14, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,280,"[Translated to English] (131, 'item/product=131', 'images/canva.jpg', 'canva1.jpg,canva2.jpg', 1690, '90x90x140', 'Rózsa Váza', 'Vázák', 'Rózsára emlékeztető csavart váza. Modern kialakításának és formatervezésének köszönhetően kiválóan illik a legtöbb otthonba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>90mm x 90mm x 140mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'mono', 14, 0, '2020-06-00 00:00:00');"
